filename	factorName	cellLine	pos	whm.	whm..1	delta	height	height_norm	avg	bgr	sig_to_noise
SRSF3-human_HepG2_ENCFF852WGM-flat80-peaklist.text	SRSF3	HepG2	5511	5478	5541	63	1.66962984553	1.36204459341	0.651156277324	-1.63509180997	1.76783058195
SRSF3-human_HepG2_ENCFF852WGM-flat80-peaklist.text	SRSF3	HepG2	5655	5581	5689	108	1.46764791606	1.16006266395	0.270658245516	-1.84997085398	1.48741017474
SRSF3-human_K562_ENCFF071IDD-flat80-peaklist.text	SRSF3	K562	214	144	293	149	6.35606060606	5.91340909091	4.90736652237	2.11634199134	2.14329148974
SRSF3-human_K562_ENCFF243NSS-flat80-peaklist.text	SRSF3	K562	227	187	296	109	5.55374351371	5.06424017791	4.61609946762	2.73257968866	1.48549137957
STAT3-human_MCF_10A_ENCFF125UGM-flat80-peaklist.text	STAT3	MCF_10A	487	395	524	129	1.43655585176	1.08908891328	0.939414582856	0.153971303121	1.36365116462
STAT3-human_MCF_10A_ENCFF391PIR-flat80-peaklist.text	STAT3	MCF_10A	486	398	576	178	1.77465591489	1.45922232542	1.00554649589	0.0146500042219	1.38779496984
STAT3-human_MCF_10A_ENCFF473UTP-flat80-peaklist.text	STAT3	MCF_10A	486	386	578	192	1.77066462316	1.44559658679	0.897552308985	-0.0424476523828	1.48697338849
STAT3-human_MCF_10A_ENCFF723SOI-flat80-peaklist.text	STAT3	MCF_10A	463	426	515	89	2.45722103983	1.89563514746	1.71986284247	0.139434478565	1.78617420829
STAT3-human_MCF_10A_ENCFF853POL-flat80-peaklist.text	STAT3	MCF_10A	468	382	592	210	2.11991486774	1.63062633019	1.15132849841	0.160960778352	1.58117003756
STAT3-human_MCF_10A_ENCFF930WMD-flat80-peaklist.text	STAT3	MCF_10A	486	410	520	110	1.78664686511	1.49988816427	1.11159118051	0.249609349777	1.75478965706
SUPT5H-human_K562_ENCFF256DMO-flat80-peaklist.text	SUPT5H	K562	201	75	254	179	1.50801252813	1.1827481299	1.31927770683	0.763352946543	2.17167247288
SUPT5H-human_K562_ENCFF256DMO-flat80-peaklist.text	SUPT5H	K562	394	258	499	241	1.86501854893	1.5397541507	1.52789545201	0.668586176488	3.26324778324
SUPT5H-human_K562_ENCFF625EVD-flat80-peaklist.text	SUPT5H	K562	181	75	263	188	1.53603664391	1.09151811568	1.31000997588	0.689218887959	2.39417944951
SUPT5H-human_K562_ENCFF625EVD-flat80-peaklist.text	SUPT5H	K562	418	267	503	236	1.74828520865	1.30376668042	1.45117506175	0.642906990642	3.68032012702
SUZ12-human_H1-hESC_ENCFF000WVX-flat80-peaklist.text	SUZ12	H1-hESC	5978	5879	6009	130	2.62668690958	2.11304234143	1.50017706112	-0.843581309042	1.91486266303
TAF1-human_H1-hESC_ENCFF196FHM-flat80-peaklist.text	TAF1	H1-hESC	208	26	270	244	6.55323555755	6.20904500672	5.14820708848	2.86951410658	3.34588142154
TAF1-human_H1-hESC_ENCFF196FHM-flat80-peaklist.text	TAF1	H1-hESC	428	327	508	181	15.2400918047	14.8959012539	10.5862988612	2.67384124496	15.1856033736
TAF1-human_H1-hESC_ENCFF209XKV-flat80-peaklist.text	TAF1	H1-hESC	206	75	271	196	7.27798144117	6.89992209875	5.43891736106	2.86381601558	3.82546751719
TAF1-human_H1-hESC_ENCFF209XKV-flat80-peaklist.text	TAF1	H1-hESC	427	326	509	183	15.7211593539	15.3431000115	11.3479415815	2.79780043533	13.2241219493
TAF1-human_H1-hESC_ENCFF552CKC-flat80-peaklist.text	TAF1	H1-hESC	417	182	508	326	16.6749392031	16.2317852466	11.3724321375	3.28933092224	17.2083614416
TAF1-human_H1-hESC_ENCFF552CKC-flat80-peaklist.text	TAF1	H1-hESC	607	580	665	85	4.74633659662	4.30318264014	3.85346894028	2.16829831016	3.17076124421
TAF1-human_H1-hESC_ENCFF961JDA-flat80-peaklist.text	TAF1	H1-hESC	418	182	508	326	16.4568018189	16.1803561955	11.2602262232	3.68450802071	15.7558113314
TAF1-human_H1-hESC_ENCFF961JDA-flat80-peaklist.text	TAF1	H1-hESC	592	581	657	76	5.15068839207	4.87424276873	4.28183803061	2.34700644183	2.87818272452
TAF1-human_HepG2_ENCFF238YOA-flat80-peaklist.text	TAF1	HepG2	132	116	177	61	3.57184750733	3.14034017595	2.77355027907	1.01275659824	1.83797528445
TAF1-human_HepG2_ENCFF238YOA-flat80-peaklist.text	TAF1	HepG2	449	418	491	73	1.51671554252	1.08520821114	0.866093366093	-0.488269794721	1.56316914852
TAF1-human_HepG2_ENCFF238YOA-flat80-peaklist.text	TAF1	HepG2	681	631	805	174	2.46744868035	2.03594134897	1.24908923335	-0.197214076246	1.4671352992
TAF1-human_HepG2_ENCFF238YOA-flat80-peaklist.text	TAF1	HepG2	5897	5818	6025	207	1.60674486804	1.17523753666	0.211365046244	-2.97947214076	2.29714836564
TAF1-human_HepG2_ENCFF279GXK-flat80-peaklist.text	TAF1	HepG2	132	66	237	171	4.03636363636	3.60709090909	2.25708245243	0.200757575758	2.80155523354
TAF1-human_HepG2_ENCFF279GXK-flat80-peaklist.text	TAF1	HepG2	450	425	483	58	2.34545454545	1.91618181818	1.56101694915	-0.0106060606061	1.4678095702
TAF1-human_HepG2_ENCFF279GXK-flat80-peaklist.text	TAF1	HepG2	5897	5814	6024	210	1.76212121212	1.33284848485	0.2743860405	-3.73712121212	2.51682485048
TAF1-human_HepG2_ENCFF403HYD-flat80-peaklist.text	TAF1	HepG2	134	93	169	76	2.9875	2.64589772727	1.90503246753	0.271022727273	2.65880707645
TAF1-human_HepG2_ENCFF403HYD-flat80-peaklist.text	TAF1	HepG2	452	428	483	55	2.88636363636	2.54476136364	1.73644480519	-0.155681818182	3.47949687074
TAF1-human_HepG2_ENCFF403HYD-flat80-peaklist.text	TAF1	HepG2	697	660	796	136	1.71704545455	1.37544318182	0.920977106835	-0.633522727273	2.01487773223
TAF1-human_HepG2_ENCFF486FRS-flat80-peaklist.text	TAF1	HepG2	134	121	168	47	2.73564814815	2.30762962963	2.2470003858	1.01342592593	1.56935947476
TAF1-human_HepG2_ENCFF486FRS-flat80-peaklist.text	TAF1	HepG2	445	429	469	40	2.64027777778	2.21225925926	1.84144083107	0.321759259259	2.49787560854
TAF1-human_HepG2_ENCFF486FRS-flat80-peaklist.text	TAF1	HepG2	697	628	803	175	1.84398148148	1.41596296296	1.13707386364	-0.436574074074	1.92809460202
TAF1-human_HepG2_ENCFF486FRS-flat80-peaklist.text	TAF1	HepG2	5925	5879	5990	111	1.61944444444	1.19142592593	0.941538525132	-0.269907407407	1.52928719214
TAF1-human_K562_ENCFF000QHU-flat80-peaklist.text	TAF1	K562	54	27	134	107	13.4852941176	12.8202941176	10.052832244	3.94117647059	4.90573430865
TAF1-human_K562_ENCFF000QHU-flat80-peaklist.text	TAF1	K562	458	327	501	174	16.1323529412	15.4673529412	11.8391596639	3.33088235294	7.79995843802
TAF1-human_K562_ENCFF000QHW-flat80-peaklist.text	TAF1	K562	95	30	126	96	6.83182503771	6.0733785822	5.54548599773	2.47134238311	2.83901292737
TAF1-human_K562_ENCFF000QHW-flat80-peaklist.text	TAF1	K562	456	328	503	175	10.6791101056	9.92066365008	7.55088141026	2.21191553544	6.27885338966
TAF1-human_K562_ENCFF075NNL-flat80-peaklist.text	TAF1	K562	96	27	137	110	5.87840746055	5.27573888092	4.79351984696	2.27152080344	2.19560655832
TAF1-human_K562_ENCFF075NNL-flat80-peaklist.text	TAF1	K562	458	356	493	137	12.3138450502	11.7111764706	8.60788212422	2.11675035868	5.59950402352
TAF1-human_K562_ENCFF415XRC-flat80-peaklist.text	TAF1	K562	96	29	131	102	6.19852941176	5.56154411765	5.16864648772	2.48897058824	1.83426087672
TAF1-human_K562_ENCFF415XRC-flat80-peaklist.text	TAF1	K562	458	351	498	147	11.5382352941	10.90125	8.19737678855	2.25955882353	5.25032804693
TAF1-human_K562_ENCFF926IER-flat80-peaklist.text	TAF1	K562	56	28	137	109	12.623608903	11.9265500795	9.39912920942	3.66911764706	5.40686261765
TAF1-human_K562_ENCFF926IER-flat80-peaklist.text	TAF1	K562	432	328	500	172	15.8120031797	15.1149443561	11.4355891083	3.49165341812	8.54669630874
TAF1-human_K562_ENCFF993RMP-flat80-peaklist.text	TAF1	K562	54	27	134	107	13.2768907563	12.4308193277	10.054746343	4.36302521008	5.02497532281
TAF1-human_K562_ENCFF993RMP-flat80-peaklist.text	TAF1	K562	434	327	500	173	16.6428571429	15.7967857143	11.845110113	3.41092436975	8.61863984549
TAF7-human_H1-hESC_ENCFF600EYB-flat80-peaklist.text	TAF7	H1-hESC	416	362	495	133	1.66618371487	1.35931614025	1.13864464983	0.181106925529	1.40101670634
TAF7-human_H1-hESC_ENCFF624SNE-flat80-peaklist.text	TAF7	H1-hESC	416	360	495	135	1.81488150029	1.49059548255	1.14905932989	0.0609239234885	1.58948288356
TAF7-human_H1-hESC_ENCFF625KWC-flat80-peaklist.text	TAF7	H1-hESC	414	340	500	160	1.81171803479	1.53322376738	1.22675586534	0.137822049784	2.18660530428
TBL1XR1-human_K562_ENCFF015ZXF-flat80-peaklist.text	TBL1XR1	K562	466	372	578	206	1.68465608466	1.23368335368	1.13890845244	0.280199430199	1.6519448343
TBL1XR1-human_K562_ENCFF999RTZ-flat80-peaklist.text	TBL1XR1	K562	457	364	582	218	1.58058608059	1.08718506132	1.03864552495	0.306776556777	1.40524858877
TBP-human_H1-hESC_ENCFF287KNG-flat80-peaklist.text	TBP	H1-hESC	264	185	316	131	1.6688965015	1.49198608151	1.30378189142	0.630256520918	1.37772545773
TBP-human_H1-hESC_ENCFF287KNG-flat80-peaklist.text	TBP	H1-hESC	428	356	506	150	2.55876244167	2.38185202169	2.11086646125	0.945121786745	2.23746394673
TBP-human_H1-hESC_ENCFF287KNG-flat80-peaklist.text	TBP	H1-hESC	607	541	650	109	1.85169800124	1.67478758126	1.39705176274	0.520904701535	2.23097671112
TBP-human_H1-hESC_ENCFF524AMP-flat80-peaklist.text	TBP	H1-hESC	199	171	265	94	3.10874990734	2.94805159505	2.59161645496	1.48807729373	1.7123744388
TBP-human_H1-hESC_ENCFF524AMP-flat80-peaklist.text	TBP	H1-hESC	428	361	502	141	6.38441770244	6.22371939015	5.10729165325	2.69927598903	4.99109453374
TBP-human_H1-hESC_ENCFF524AMP-flat80-peaklist.text	TBP	H1-hESC	605	549	657	108	4.03261755912	3.87191924683	3.11715774743	1.36249969112	3.51676284498
TBP-human_H1-hESC_ENCFF904SVM-flat80-peaklist.text	TBP	H1-hESC	208	172	273	101	3.08407889131	2.92294564318	2.63828558765	1.54599904769	1.60836660041
TBP-human_H1-hESC_ENCFF904SVM-flat80-peaklist.text	TBP	H1-hESC	427	361	500	139	6.19760419016	6.03647094203	5.05958968355	2.88061048042	4.30965624912
TBP-human_H1-hESC_ENCFF904SVM-flat80-peaklist.text	TBP	H1-hESC	600	546	641	95	4.14139287773	3.9802596296	3.38046768622	1.4042051976	3.81562817705
TBP-human_H1-hESC_ENCFF906DLE-flat80-peaklist.text	TBP	H1-hESC	468	363	500	137	2.58167362673	2.4535389228	2.16064567165	1.07692204733	2.12601965333
TBP-human_H1-hESC_ENCFF906DLE-flat80-peaklist.text	TBP	H1-hESC	607	542	647	105	1.76258164686	1.63444694293	1.44969083798	0.540555734019	1.55509414514
TCF12-human_H1-hESC_ENCFF244WMU-flat80-peaklist.text	TCF12	H1-hESC	400	274	592	318	2.92118226601	2.54712643678	1.93117346387	0.241379310345	3.02388311987
TCF12-human_H1-hESC_ENCFF283GJG-flat80-peaklist.text	TCF12	H1-hESC	393	284	523	239	3.19372336304	2.85789007583	2.15935291784	0.461421375989	4.23694021232
TCF12-human_H1-hESC_ENCFF513ODJ-flat80-peaklist.text	TCF12	H1-hESC	447	293	640	347	5.81405184853	5.35580733443	3.2257683854	0.0886450714037	6.22909999907
TCF12-human_H1-hESC_ENCFF851QUM-flat80-peaklist.text	TCF12	H1-hESC	447	320	618	298	5.74374481783	5.20583914549	3.33148570965	0.0658927961762	5.88768559258
TCF12-human_HepG2_ENCFF000PRJ-flat80-peaklist.text	TCF12	HepG2	479	403	516	113	2.05590016246	1.73714370108	1.28945166046	0.104600502141	2.15482410595
TCF12-human_HepG2_ENCFF000PRL-flat80-peaklist.text	TCF12	HepG2	685	566	831	265	2.37552182163	1.51757874763	1.76889365254	0.290559772296	1.58779370502
TCF12-human_HepG2_ENCFF000PRL-flat80-peaklist.text	TCF12	HepG2	5454	5434	5484	50	2.95901328273	2.10107020873	1.9549800945	-0.219781783681	2.63821433348
TCF12-human_HepG2_ENCFF000PRL-flat80-peaklist.text	TCF12	HepG2	5567	5514	5639	125	2.01442125237	1.15647817837	1.10069877413	-0.643643263757	2.14534824467
TCF12-human_HepG2_ENCFF000PRL-flat80-peaklist.text	TCF12	HepG2	5904	5874	5922	48	2.36888045541	1.5109373814	1.8202900515	0.762096774194	1.44369424478
TCF12-human_HepG2_ENCFF000PRL-flat80-peaklist.text	TCF12	HepG2	5989	5945	6016	71	2.5339658444	1.6760227704	1.5721247101	0.216129032258	2.00488350851
TCF12-human_HepG2_ENCFF110OVH-flat80-peaklist.text	TCF12	HepG2	686	573	831	258	2.48137254902	1.36609625668	1.7797424621	0.0333333333333	1.83103026343
TCF12-human_HepG2_ENCFF110OVH-flat80-peaklist.text	TCF12	HepG2	5452	5311	5620	309	2.71960784314	1.6043315508	1.69520039101	0.0665329768271	2.23078520334
TCF12-human_HepG2_ENCFF110OVH-flat80-peaklist.text	TCF12	HepG2	5904	5865	5921	56	2.1367201426	1.02144385027	1.62131532039	0.717869875223	1.3253717109
TCF12-human_HepG2_ENCFF110OVH-flat80-peaklist.text	TCF12	HepG2	5989	5961	6014	53	2.58992869875	1.47465240642	1.77925991946	0.314705882353	2.10325843386
TCF12-human_HepG2_ENCFF200BEZ-flat80-peaklist.text	TCF12	HepG2	472	402	523	121	1.90867203081	1.62363661371	1.19239211681	-0.108967746372	2.59107524638
TCF12-human_HepG2_ENCFF382ZGT-flat80-peaklist.text	TCF12	HepG2	137	32	347	315	2.61180960934	2.06811315671	2.05695165205	0.907768298159	1.33428963051
TCF12-human_HepG2_ENCFF382ZGT-flat80-peaklist.text	TCF12	HepG2	683	577	832	255	2.46740008981	1.92370363718	1.78596644168	0.0718230803772	1.57244963332
TCF12-human_HepG2_ENCFF382ZGT-flat80-peaklist.text	TCF12	HepG2	5452	5318	5601	283	3.28576560395	2.74206915132	1.98901446397	0.149618320611	2.41340161315
TCF12-human_HepG2_ENCFF382ZGT-flat80-peaklist.text	TCF12	HepG2	5904	5873	5922	49	2.33785361473	1.7941571621	1.78244364616	0.764548720251	1.38909853131
TCF12-human_HepG2_ENCFF382ZGT-flat80-peaklist.text	TCF12	HepG2	5992	5961	6016	55	2.65882352941	2.11512707678	1.75709554814	0.157296811855	2.24541542009
TCF12-human_HepG2_ENCFF424JUA-flat80-peaklist.text	TCF12	HepG2	478	402	576	174	1.86779803059	1.59307563377	1.04670557601	0.0887282631469	2.19665132984
TCF3-human_GM12878_ENCFF042PES-flat80-peaklist.text	TCF3	GM12878	5447	5369	5476	107	3.97321428571	2.57493622449	2.02659674981	-0.739158163265	1.41811389971
TCF3-human_GM12878_ENCFF042PES-flat80-peaklist.text	TCF3	GM12878	5561	5531	5584	53	2.83992346939	1.44164540816	1.77040816327	-0.439413265306	1.35978733322
TCF3-human_GM12878_ENCFF743IZF-flat80-peaklist.text	TCF3	GM12878	5448	5314	5492	178	3.42602040816	2.0943494898	1.64317067609	-0.957270408163	1.33965814018
TCF7-human_HepG2_ENCFF760LLP-flat80-peaklist.text	TCF7	HepG2	458	361	572	211	2.3597317715	1.7823373794	1.68361886397	0.470644823586	2.40828591263
TCF7-human_HepG2_ENCFF861DPR-flat80-peaklist.text	TCF7	HepG2	2249	2160	2383	223	1.89678510998	1.44865294228	1.39739895976	0.172013066366	1.66027043372
TCF7L2-human_HCT116_ENCFF000WXH-flat80-peaklist.text	TCF7L2	HCT116	399	334	658	324	4.19245082403	3.54595959596	2.64562139615	0.512759170654	2.43439709113
TCF7L2-human_HCT116_ENCFF000WXJ-flat80-peaklist.text	TCF7L2	HCT116	393	356	511	155	2.52411208863	1.84140599544	1.63901003417	0.253910068426	1.71026232432
TCF7L2-human_HEK293_ENCFF000WYK-flat80-peaklist.text	TCF7L2	HEK293	366	317	501	184	2.88518518519	2.21339351852	1.77970720721	0.0997685185185	1.72614047596
TCF7L2-human_HEK293_ENCFF000WYN-flat80-peaklist.text	TCF7L2	HEK293	414	224	650	426	4.24067732116	3.95601312785	2.24178746092	0.0415239726027	4.10575830198
TCF7L2-human_HeLa-S3_ENCFF000XMN-flat80-peaklist.text	TCF7L2	HeLa-S3	118	45	178	133	6.23076923077	5.72498509243	5.16052474657	2.64651162791	2.87511775315
TCF7L2-human_HeLa-S3_ENCFF000XMN-flat80-peaklist.text	TCF7L2	HeLa-S3	468	446	516	70	7.14251639833	6.63673225999	6.333894362	5.00727489565	1.78160516571
TCF7L2-human_HeLa-S3_ENCFF000XMN-flat80-peaklist.text	TCF7L2	HeLa-S3	648	530	758	228	7.63220035778	7.12641621944	6.32117552398	2.98085867621	2.34235622719
TCF7L2-human_HeLa-S3_ENCFF000XMN-flat80-peaklist.text	TCF7L2	HeLa-S3	1113	1045	1161	116	2.01109123435	1.505307096	1.17680534532	-0.26213476446	1.77226771476
TCF7L2-human_HeLa-S3_ENCFF000XMN-flat80-peaklist.text	TCF7L2	HeLa-S3	5806	5751	5871	120	1.78044126416	1.27465712582	0.787936939734	-0.472868217054	1.90794297019
TCF7L2-human_HeLa-S3_ENCFF000XMN-flat80-peaklist.text	TCF7L2	HeLa-S3	6000	5939	6037	98	2.76171735242	2.25593321407	1.9896183059	0.542277877162	1.68193820332
TCF7L2-human_HepG2_ENCFF000XYX-flat80-peaklist.text	TCF7L2	HepG2	2031	2002	2062	60	2.8624672346	2.02274000655	1.83488924221	-0.0607798165138	1.396462309
TCF7L2-human_HepG2_ENCFF000XYX-flat80-peaklist.text	TCF7L2	HepG2	5148	5074	5215	141	2.80725753604	1.96753030799	0.996476565817	-0.83002948886	1.87171891373
TEAD4-human_K562_ENCFF616BNF-flat80-peaklist.text	TEAD4	K562	37	17	91	74	1.51559006211	1.30004906832	1.13818674948	0.441599378882	1.35339524326
TEAD4-human_K562_ENCFF683WRR-flat80-peaklist.text	TEAD4	K562	417	338	484	146	1.52336734694	1.28108571429	0.998529316489	0.462738095238	1.42938309315
TFAP4-human_HepG2_ENCFF257FVX-flat80-peaklist.text	TFAP4	HepG2	472	374	584	210	2.67841035709	2.42776611662	1.59355785187	0.227935480448	4.09566790645
THAP1-human_K562_ENCFF799GRV-flat80-peaklist.text	THAP1	K562	175	32	336	304	7.65559772296	7.08314990512	5.82446106946	3.26423149905	1.32653289631
THAP1-human_K562_ENCFF799GRV-flat80-peaklist.text	THAP1	K562	708	585	796	211	8.01850094877	7.44605313093	6.46807310873	2.61883301708	1.76259805543
THAP1-human_K562_ENCFF926VYO-flat80-peaklist.text	THAP1	K562	175	32	318	286	7.59108159393	6.97118121442	6.0373671892	3.03866223909	1.77165912875
THAP1-human_K562_ENCFF926VYO-flat80-peaklist.text	THAP1	K562	449	363	544	181	8.10673624288	7.48683586338	6.91479346081	4.55668880455	1.53309793009
THAP1-human_K562_ENCFF926VYO-flat80-peaklist.text	THAP1	K562	743	586	802	216	7.27371916509	6.65381878558	5.95597635516	2.40915559772	2.00415122272
THAP1-human_K562_ENCFF926VYO-flat80-peaklist.text	THAP1	K562	5879	5778	5999	221	2.0820683112	1.46216793169	0.786275364549	-0.710863377609	1.31473285535
TRIM24-human_K562_ENCFF071CRE-flat80-peaklist.text	TRIM24	K562	459	146	576	430	1.86448313771	1.59091363449	1.13867285857	0.0547997134916	6.19169260821
TRIM24-human_K562_ENCFF545YDJ-flat80-peaklist.text	TRIM24	K562	434	143	564	421	1.58632846536	1.20322001553	1.06782951491	0.105829971209	4.81599537559
TRIM24-human_K562_ENCFF733UEY-flat80-peaklist.text	TRIM24	K562	435	138	545	407	1.36872871917	1.04054949881	0.85119349681	0.00747494033413	4.46007790175
TRIM24-human_K562_ENCFF910SML-flat80-peaklist.text	TRIM24	K562	435	137	545	408	1.3727643222	1.03110957809	0.867607009983	0.0201637186894	4.21804840143
TRIM28-human_HEK293_ENCFF005BXI-flat80-peaklist.text	TRIM28	HEK293	567	545	670	125	1.8106884058	1.42654891304	1.47681351123	0.879528985507	1.30415295365
TRIM28-human_HEK293_ENCFF120DYB-flat80-peaklist.text	TRIM28	HEK293	462	352	513	161	2.34429188275	2.05701834548	1.92611405432	1.15784423477	1.51258394936
TRIM28-human_HEK293_ENCFF120DYB-flat80-peaklist.text	TRIM28	HEK293	593	536	640	104	2.48162025085	2.19434671358	1.81628257892	0.831109638802	2.44148405192
TRIM28-human_HEK293_ENCFF133BYM-flat80-peaklist.text	TRIM28	HEK293	465	436	515	79	2.95139475909	2.73118695407	2.38889475909	1.51003803888	2.16773542505
TRIM28-human_HEK293_ENCFF133BYM-flat80-peaklist.text	TRIM28	HEK293	584	546	639	93	2.48798957453	2.26778176951	2.04284620181	1.18318540434	1.63581681511
TRIM28-human_HEK293_ENCFF164TED-flat80-peaklist.text	TRIM28	HEK293	605	532	655	123	2.62689393939	2.30027972028	1.8658541839	0.566045066045	2.8778834462
TRIM28-human_HEK293_ENCFF504WES-flat80-peaklist.text	TRIM28	HEK293	472	359	516	157	2.37005693871	2.11990286926	1.96370323472	1.23788098694	1.70242654569
TRIM28-human_HEK293_ENCFF504WES-flat80-peaklist.text	TRIM28	HEK293	593	537	642	105	2.51115328793	2.26099921849	1.8433081747	0.859707491348	2.73351907793
TRIM28-human_HEK293_ENCFF696JTD-flat80-peaklist.text	TRIM28	HEK293	234	190	278	88	1.70043759513	1.37534246575	1.29993330255	0.702197488584	1.39342515106
TRIM28-human_HEK293_ENCFF696JTD-flat80-peaklist.text	TRIM28	HEK293	606	539	642	103	2.68293378995	2.35783866058	1.97285336904	0.613917427702	2.46302191019
TRIM28-human_HEK293_ENCFF751NUI-flat80-peaklist.text	TRIM28	HEK293	246	184	276	92	1.75686756868	1.43676506765	1.32723948207	0.683848400984	1.47166285766
TRIM28-human_HEK293_ENCFF751NUI-flat80-peaklist.text	TRIM28	HEK293	607	522	643	121	2.59650471505	2.27640221402	1.75796252327	0.540782595326	2.58382495762
TRIM28-human_HEK293_ENCFF840IZH-flat80-peaklist.text	TRIM28	HEK293	463	371	534	163	2.41704046574	2.12978430998	1.91199315988	1.19248663867	1.573534807
TRIM28-human_HEK293_ENCFF840IZH-flat80-peaklist.text	TRIM28	HEK293	591	557	644	87	2.36903512121	2.08177896545	1.85755625423	0.939659286123	2.33437942272
TRIM28-human_HEK293_ENCFF955BDG-flat80-peaklist.text	TRIM28	HEK293	466	366	639	273	3.17860384071	2.95339746615	2.25834413328	0.853922387193	2.0225522186
TRIM28-human_K562_ENCFF060UUD-flat80-peaklist.text	TRIM28	K562	5203	5166	5250	84	1.57155440415	1.08761502591	1.03645260591	-0.00238341968912	2.4923741203
TRIM28-human_K562_ENCFF147MVP-flat80-peaklist.text	TRIM28	K562	2064	1995	2128	133	1.91155988858	1.46846448468	1.21666205446	-0.0162923630455	2.91394186856
TRIM28-human_K562_ENCFF147MVP-flat80-peaklist.text	TRIM28	K562	5209	5158	5266	108	1.81725858867	1.37416318477	1.24449951232	0.521972202878	1.74397010488
TRIM28-human_K562_ENCFF555KVE-flat80-peaklist.text	TRIM28	K562	5203	5166	5250	84	1.57155440415	1.08761502591	1.03645260591	-0.00238341968912	2.4923741203
TRIM28-human_K562_ENCFF648HIU-flat80-peaklist.text	TRIM28	K562	2066	2003	2132	129	1.89206128134	1.41360027855	1.16911158132	0.0142322423398	2.00764628218
USF1-human_GM12878_ENCFF616RGW-flat80-peaklist.text	USF1	GM12878	168	111	199	88	2.96783216783	2.5166958042	1.99404415809	0.12972027972	1.80050459747
USF1-human_GM12878_ENCFF845IBA-flat80-peaklist.text	USF1	GM12878	147	109	200	91	2.47023411371	1.93333779264	1.58297586157	0.185953177258	1.39001547286
USF1-human_GM12878_ENCFF845IBA-flat80-peaklist.text	USF1	GM12878	428	408	464	56	2.66655518395	2.12965886288	1.52821686323	-0.000334448160535	1.75454597524
USF1-human_H1-hESC_ENCFF093BZZ-flat80-peaklist.text	USF1	H1-hESC	5838	5721	5891	170	1.94363494944	1.58553694581	1.14977795366	-0.402048224008	2.38561452804
USF1-human_H1-hESC_ENCFF576SZW-flat80-peaklist.text	USF1	H1-hESC	5844	5727	5899	172	2.25989110708	1.94644957221	1.22743034585	-0.496966554317	3.09586279597
